pathway_id	brapa_gene	arabidopsis_agi	symbol
ath01110	Bra013027	AT5G23250	AT5G23250
ath01200	Bra013027	AT5G23250	AT5G23250
ath03013	Bra013038	AT2G16950	TRN1
ath04075	Bra013061	AT2G16580	AT2G16580
ath00510	Bra013064	AT2G16530	AT2G16530
ath01100	Bra013064	AT2G16530	AT2G16530
ath03030	Bra013068	AT2G16440	MCM4
ath03440	Bra013077	AT2G16390	DRD1
ath00240	Bra013079	AT2G16370	THY-1
ath00670	Bra013079	AT2G16370	THY-1
ath00790	Bra013079	AT2G16370	THY-1
ath01100	Bra013079	AT2G16370	THY-1
ath01232	Bra013079	AT2G16370	THY-1
ath01240	Bra013079	AT2G16370	THY-1
ath04016	Bra013123	AT2G14580	PRB1
ath04075	Bra013123	AT2G14580	PRB1
ath04626	Bra013123	AT2G14580	PRB1
ath00330	Bra013127	AT2G14260	PIP
ath01100	Bra013127	AT2G14260	PIP
ath00300	Bra013138	AT2G13810	ALD1
ath01100	Bra013138	AT2G13810	ALD1
ath01110	Bra013138	AT2G13810	ALD1
ath01230	Bra013138	AT2G13810	ALD1
ath02010	Bra013141	AT2G13610	ABCG5
ath04981	Bra013141	AT2G13610	ABCG5
ath03013	Bra013145	AT2G13540	ABH1
ath03015	Bra013145	AT2G13540	ABH1
ath03040	Bra013145	AT2G13540	ABH1
ath00061	Bra013160	AT2G05990	MOD1
ath00780	Bra013160	AT2G05990	MOD1
ath01100	Bra013160	AT2G05990	MOD1
ath01110	Bra013160	AT2G05990	MOD1
ath01212	Bra013160	AT2G05990	MOD1
ath01240	Bra013160	AT2G05990	MOD1
ath00592	Bra013161	AT2G06050	OPR3
ath01100	Bra013161	AT2G06050	OPR3
ath01110	Bra013161	AT2G06050	OPR3
ath04144	Bra013163	AT2G06530	VPS2.1
ath00100	Bra013167	AT2G07050	CAS1
ath01100	Bra013167	AT2G07050	CAS1
ath01110	Bra013167	AT2G07050	CAS1
ath00190	Bra013168	AT2G07560	HA6
ath01100	Bra013168	AT2G07560	HA6
ath04075	Bra013168	AT2G07560	HA6
ath03030	Bra013169	AT2G07690	MCM5
ath04136	Bra013172	AT2G05630	ATG8D
ath04145	Bra013172	AT2G05630	ATG8D
ath04156	Bra013172	AT2G05630	ATG8D
ath00510	Bra013178	AT2G05320	AT2G05320
ath00513	Bra013178	AT2G05320	AT2G05320
ath01100	Bra013178	AT2G05320	AT2G05320
ath03013	Bra013182	AT2G05120	AT2G05120
ath00196	Bra013183	AT2G05070	LHCB2.2
ath01100	Bra013183	AT2G05070	LHCB2.2
ath04626	Bra013187	AT2G04880	ZAP1
ath00970	Bra013193	AT2G04842	EMB2761
ath00061	Bra013202	AT2G04540	AT2G04540
ath00780	Bra013202	AT2G04540	AT2G04540
ath01100	Bra013202	AT2G04540	AT2G04540
ath01212	Bra013202	AT2G04540	AT2G04540
ath01240	Bra013202	AT2G04540	AT2G04540
ath00400	Bra013209	AT2G04400	AT2G04400
ath01100	Bra013209	AT2G04400	AT2G04400
ath01110	Bra013209	AT2G04400	AT2G04400
ath01230	Bra013209	AT2G04400	AT2G04400
ath00061	Bra013210	AT2G04350	LACS8
ath00071	Bra013210	AT2G04350	LACS8
ath01100	Bra013210	AT2G04350	LACS8
ath01212	Bra013210	AT2G04350	LACS8
ath04146	Bra013210	AT2G04350	LACS8
ath00904	Bra013227	AT3G25180	CYP82G1
ath01110	Bra013227	AT3G25180	CYP82G1
ath00520	Bra013229	AT3G25140	QUA1
ath01100	Bra013229	AT3G25140	QUA1
ath04626	Bra013233	AT3G25070	RIN4
ath03010	Bra013239	AT3G24830	AT3G24830
ath04146	Bra013252	AT3G24570	AT3G24570
ath03460	Bra013255	AT3G24515	UBC37
ath00220	Bra013258	AT4G17830	AT4G17830
ath01100	Bra013258	AT4G17830	AT4G17830
ath01110	Bra013258	AT4G17830	AT4G17830
ath01210	Bra013258	AT4G17830	AT4G17830
ath01230	Bra013258	AT4G17830	AT4G17830
ath04016	Bra013262	AT4G17870	PYR1
ath04075	Bra013262	AT4G17870	PYR1
ath00906	Bra013298	AT4G18350	NCED2
ath01100	Bra013298	AT4G18350	NCED2
ath01110	Bra013298	AT4G18350	NCED2
ath00230	Bra013309	AT1G36280	AT1G36280
ath00250	Bra013309	AT1G36280	AT1G36280
ath01100	Bra013309	AT1G36280	AT1G36280
ath01110	Bra013309	AT1G36280	AT1G36280
ath01232	Bra013309	AT1G36280	AT1G36280
ath01240	Bra013309	AT1G36280	AT1G36280
ath00860	Bra013314	AT4G18480	CHLI1
ath01100	Bra013314	AT4G18480	CHLI1
ath01110	Bra013314	AT4G18480	CHLI1
ath03030	Bra013326	AT4G18590	AT4G18590
ath03420	Bra013326	AT4G18590	AT4G18590
ath03430	Bra013326	AT4G18590	AT4G18590
ath03440	Bra013326	AT4G18590	AT4G18590
ath03460	Bra013326	AT4G18590	AT4G18590
ath04016	Bra013334	AT4G18620	PYL13
ath04075	Bra013334	AT4G18620	PYL13
ath04144	Bra013349	AT4G18800	RABA1d
ath04144	Bra013368	AT4G19003	VPS25
ath00130	Bra013369	AT4G19010	AT4G19010
ath00940	Bra013369	AT4G19010	AT4G19010
ath01100	Bra013369	AT4G19010	AT4G19010
ath01110	Bra013369	AT4G19010	AT4G19010
ath00270	Bra013370	AT4G19020	CMT2
ath01100	Bra013370	AT4G19020	CMT2
ath04519	Bra013372	AT4G19050	AT4G19050
ath03022	Bra013384	AT4G20330	AT4G20330
ath03250	Bra013402	AT4G19560	CYCT1
ath04144	Bra013410	AT4G19640	ARA7
ath04145	Bra013410	AT4G19640	ARA7
ath04148	Bra013410	AT4G19640	ARA7
ath04075	Bra013416	AT4G19660	NPR4
ath00260	Bra013425	AT4G19710	AK-HSDH_II
ath00261	Bra013425	AT4G19710	AK-HSDH_II
ath00270	Bra013425	AT4G19710	AK-HSDH_II
ath00300	Bra013425	AT4G19710	AK-HSDH_II
ath01100	Bra013425	AT4G19710	AK-HSDH_II
ath01110	Bra013425	AT4G19710	AK-HSDH_II
ath01230	Bra013425	AT4G19710	AK-HSDH_II
ath00564	Bra013430	AT4G19860	AT4G19860
ath00592	Bra013430	AT4G19860	AT4G19860
ath01100	Bra013430	AT4G19860	AT4G19860
ath01110	Bra013430	AT4G19860	AT4G19860
ath03040	Bra013431	AT1G80070	SUS2
ath03022	Bra013452	AT4G20280	TAF11
ath04141	Bra013454	AT4G20310	AT4G20310
ath00240	Bra013456	AT4G20320	AT4G20320
ath01100	Bra013456	AT4G20320	AT4G20320
ath01232	Bra013456	AT4G20320	AT4G20320
ath01240	Bra013456	AT4G20320	AT4G20320
ath00510	Bra013507	AT4G21150	HAP6
ath00513	Bra013507	AT4G21150	HAP6
ath01100	Bra013507	AT4G21150	HAP6
ath04141	Bra013507	AT4G21150	HAP6
ath03060	Bra013510	AT4G21180	ATERDJ2B
ath04141	Bra013510	AT4G21180	ATERDJ2B
ath04120	Bra013534	AT4G21530	APC4
ath04144	Bra013536	AT4G21560	VPS28-1
ath03040	Bra013545	AT4G21660	AT4G21660
ath03020	Bra013550	AT4G21710	NRPB2
ath03420	Bra013550	AT4G21710	NRPB2
ath04141	Bra013566	AT4G21870	AT4G21870
ath04075	Bra013575	AT4G21940	CPK15
ath04626	Bra013575	AT4G21940	CPK15
ath00940	Bra013576	AT4G21960	PRXR1
ath01100	Bra013576	AT4G21960	PRXR1
ath01110	Bra013576	AT4G21960	PRXR1
ath00920	Bra013579	AT4G21990	APR3
ath01100	Bra013579	AT4G21990	APR3
ath01320	Bra013579	AT4G21990	APR3
ath00040	Bra013585	AT4G22080	RHS14
ath01100	Bra013585	AT4G22080	RHS14
ath04141	Bra013593	AT4G22150	PUX3
ath00564	Bra013612	AT4G22340	CDS2
ath01100	Bra013612	AT4G22340	CDS2
ath01110	Bra013612	AT4G22340	CDS2
ath04070	Bra013612	AT4G22340	CDS2
ath03040	Bra013613	AT4G22350	AT4G22350
ath03008	Bra013616	AT4G22380	AT4G22380
ath03040	Bra013616	AT4G22380	AT4G22380
ath04142	Bra013624	AT4G22540	ORP2A
ath04075	Bra013630	AT4G22620	AT4G22620
ath00100	Bra013643	AT4G22756	SMO1-2
ath01100	Bra013643	AT4G22756	SMO1-2
ath01110	Bra013643	AT4G22756	SMO1-2
ath00941	Bra013652	AT4G22880	LDOX
ath01100	Bra013652	AT4G22880	LDOX
ath01110	Bra013652	AT4G22880	LDOX
ath04120	Bra013655	AT4G22910	FZR2
ath00270	Bra013675	AT4G23100	GSH1
ath00340	Bra013675	AT4G23100	GSH1
ath00480	Bra013675	AT4G23100	GSH1
ath01100	Bra013675	AT4G23100	GSH1
ath01110	Bra013675	AT4G23100	GSH1
ath01240	Bra013675	AT4G23100	GSH1
ath00270	Bra013714	AT4G23600	CORI3
ath01100	Bra013714	AT4G23600	CORI3
ath00130	Bra013720	AT4G23660	PPT1
ath01100	Bra013720	AT4G23660	PPT1
ath01110	Bra013720	AT4G23660	PPT1
ath01240	Bra013720	AT4G23660	PPT1
ath00190	Bra013726	AT4G23710	VAG2
ath01100	Bra013726	AT4G23710	VAG2
ath04142	Bra013726	AT4G23710	VAG2
ath04145	Bra013726	AT4G23710	VAG2
ath00061	Bra013735	AT4G23850	LACS4
ath00071	Bra013735	AT4G23850	LACS4
ath01100	Bra013735	AT4G23850	LACS4
ath01212	Bra013735	AT4G23850	LACS4
ath04146	Bra013735	AT4G23850	LACS4
ath00230	Bra013742	AT4G23900	AT4G23900
ath00240	Bra013742	AT4G23900	AT4G23900
ath01100	Bra013742	AT4G23900	AT4G23900
ath01110	Bra013742	AT4G23900	AT4G23900
ath01232	Bra013742	AT4G23900	AT4G23900
ath01240	Bra013742	AT4G23900	AT4G23900
ath04016	Bra013742	AT4G23900	AT4G23900
ath00500	Bra013756	AT4G24040	TRE1
ath01100	Bra013756	AT4G24040	TRE1
ath01110	Bra013756	AT4G24040	TRE1
ath04814	Bra013771	AT4G24170	AT4G24170
ath04141	Bra013774	AT4G24190	SHD
ath04626	Bra013774	AT4G24190	SHD
ath04075	Bra013776	AT4G24210	SLY1
ath03040	Bra013786	AT4G24280	cpHsc70-1
ath04141	Bra013786	AT4G24280	cpHsc70-1
ath04144	Bra013786	AT4G24280	cpHsc70-1
ath00380	Bra013823	AT4G24670	TAR2
ath01100	Bra013823	AT4G24670	TAR2
ath04075	Bra013823	AT4G24670	TAR2
ath03050	Bra013838	AT4G24820	AT4G24820
ath00220	Bra013839	AT4G24830	AT4G24830
ath00250	Bra013839	AT4G24830	AT4G24830
ath01100	Bra013839	AT4G24830	AT4G24830
ath01110	Bra013839	AT4G24830	AT4G24830
ath01230	Bra013839	AT4G24830	AT4G24830
ath04120	Bra013848	AT4G24940	SAE1A
ath04146	Bra013863	AT4G25100	FSD1
ath03020	Bra013871	AT4G25180	AT4G25180
ath04141	Bra013872	AT4G25200	HSP23.6-MITO
ath00240	Bra013883	AT4G25280	AT4G25280
ath01100	Bra013883	AT4G25280	AT4G25280
ath01232	Bra013883	AT4G25280	AT4G25280
ath01240	Bra013883	AT4G25280	AT4G25280
ath00904	Bra013890	AT4G25420	GA20OX1
ath01100	Bra013890	AT4G25420	GA20OX1
ath01110	Bra013890	AT4G25420	GA20OX1
ath00230	Bra013893	AT4G25434	NUDT10
ath00760	Bra013893	AT4G25434	NUDT10
ath00330	Bra013902	AT4G25600	AT4G25600
ath01100	Bra013902	AT4G25600	AT4G25600
ath03010	Bra013915	AT4G25740	AT4G25740
ath02010	Bra013916	AT4G25750	ABCG4
ath04981	Bra013916	AT4G25750	ABCG4
ath00010	Bra013932	AT4G25900	AT4G25900
ath01100	Bra013932	AT4G25900	AT4G25900
ath01110	Bra013932	AT4G25900	AT4G25900
ath02010	Bra013936	AT4G25960	ABCB2
ath00564	Bra013937	AT4G25970	PSD3
ath01100	Bra013937	AT4G25970	PSD3
ath01110	Bra013937	AT4G25970	PSD3
ath00940	Bra013938	AT4G25980	AT4G25980
ath01100	Bra013938	AT4G25980	AT4G25980
ath01110	Bra013938	AT4G25980	AT4G25980
ath00940	Bra013943	AT4G26010	AT4G26010
ath01100	Bra013943	AT4G26010	AT4G26010
ath01110	Bra013943	AT4G26010	AT4G26010
ath04016	Bra013945	AT4G26080	ABI1
ath04075	Bra013945	AT4G26080	ABI1
ath04626	Bra013947	AT4G26090	RPS2
ath04075	Bra013952	AT4G26120	AT4G26120
ath04146	Bra013969	AT5G17550	PEX19-2
ath04075	Bra013973	AT5G17490	RGL3
ath04146	Bra013983	AT5G17380	AT5G17380
ath00010	Bra014005	AT1G43670	FBP
ath00030	Bra014005	AT1G43670	FBP
ath00051	Bra014005	AT1G43670	FBP
ath00710	Bra014005	AT1G43670	FBP
ath01100	Bra014005	AT1G43670	FBP
ath01110	Bra014005	AT1G43670	FBP
ath01200	Bra014005	AT1G43670	FBP
ath00904	Bra014019	AT1G44090	GA20OX5
ath01100	Bra014019	AT1G44090	GA20OX5
ath01110	Bra014019	AT1G44090	GA20OX5
ath00010	Bra014022	AT1G44170	ALDH3H1
ath00053	Bra014022	AT1G44170	ALDH3H1
ath00071	Bra014022	AT1G44170	ALDH3H1
ath00280	Bra014022	AT1G44170	ALDH3H1
ath00310	Bra014022	AT1G44170	ALDH3H1
ath00330	Bra014022	AT1G44170	ALDH3H1
ath00340	Bra014022	AT1G44170	ALDH3H1
ath00380	Bra014022	AT1G44170	ALDH3H1
ath00410	Bra014022	AT1G44170	ALDH3H1
ath00561	Bra014022	AT1G44170	ALDH3H1
ath00620	Bra014022	AT1G44170	ALDH3H1
ath00770	Bra014022	AT1G44170	ALDH3H1
ath01100	Bra014022	AT1G44170	ALDH3H1
ath01110	Bra014022	AT1G44170	ALDH3H1
ath01240	Bra014022	AT1G44170	ALDH3H1
ath00195	Bra014024	AT1G44575	NPQ4
ath01100	Bra014024	AT1G44575	NPQ4
ath00196	Bra014048	AT1G45474	Lhca5
ath01100	Bra014048	AT1G45474	Lhca5
ath03050	Bra014068	AT1G47250	PAF2
ath03008	Bra014093	AT5G22100	AT5G22100
ath03450	Bra014100	AT1G48050	KU80
ath00510	Bra014103	AT1G48140	DPMS3
ath01100	Bra014103	AT1G48140	DPMS3
ath04626	Bra014110	AT1G48210	AT1G48210
ath00561	Bra014125	AT1G48300	DGAT3
ath01100	Bra014125	AT1G48300	DGAT3
ath01110	Bra014125	AT1G48300	DGAT3
ath00130	Bra014127	AT1G48320	DHNAT1
ath01100	Bra014127	AT1G48320	DHNAT1
ath01110	Bra014127	AT1G48320	DHNAT1
ath01240	Bra014127	AT1G48320	DHNAT1
ath03010	Bra014131	AT1G48350	EMB3105
ath03460	Bra014132	AT1G48360	AT1G48360
ath00400	Bra014158	AT1G48850	EMB1144
ath01100	Bra014158	AT1G48850	EMB1144
ath01110	Bra014158	AT1G48850	EMB1144
ath01230	Bra014158	AT1G48850	EMB1144
ath04156	Bra014165	AT1G48970	AT1G48970
ath04142	Bra014179	AT1G49300	RABG3E
ath04144	Bra014179	AT1G49300	RABG3E
ath04145	Bra014179	AT1G49300	RABG3E
ath04148	Bra014179	AT1G49300	RABG3E
ath00940	Bra014200	AT1G49570	AT1G49570
ath01100	Bra014200	AT1G49570	AT1G49570
ath01110	Bra014200	AT1G49570	AT1G49570
ath04075	Bra014201	AT1G49580	AT1G49580
ath04626	Bra014201	AT1G49580	AT1G49580
ath04145	Bra014232	AT1G04820	TUA4
ath04517	Bra014232	AT1G04820	TUA4
ath04814	Bra014232	AT1G04820	TUA4
ath00270	Bra014235	AT1G50090	BCAT7
ath00280	Bra014235	AT1G50090	BCAT7
ath00290	Bra014235	AT1G50090	BCAT7
ath00770	Bra014235	AT1G50090	BCAT7
ath00966	Bra014235	AT1G50090	BCAT7
ath01100	Bra014235	AT1G50090	BCAT7
ath01110	Bra014235	AT1G50090	BCAT7
ath01210	Bra014235	AT1G50090	BCAT7
ath01230	Bra014235	AT1G50090	BCAT7
ath01240	Bra014235	AT1G50090	BCAT7
ath00860	Bra014240	AT1G50170	SIRB
ath01100	Bra014240	AT1G50170	SIRB
ath01110	Bra014240	AT1G50170	SIRB
ath01240	Bra014240	AT1G50170	SIRB
ath00970	Bra014242	AT1G50200	ALATS
ath00100	Bra014252	AT1G50430	DWF5
ath01100	Bra014252	AT1G50430	DWF5
ath01110	Bra014252	AT1G50430	DWF5
ath00940	Bra014263	AT1G51410	AT1G51410
ath01100	Bra014263	AT1G51410	AT1G51410
ath01110	Bra014263	AT1G51410	AT1G51410
ath03013	Bra014267	AT1G51380	AT1G51380
ath03015	Bra014267	AT1G51380	AT1G51380
ath03040	Bra014267	AT1G51380	AT1G51380
ath03082	Bra014285	AT1G51060	HTA10
ath03013	Bra014288	AT1G51510	Y14
ath03015	Bra014288	AT1G51510	Y14
ath03040	Bra014288	AT1G51510	Y14
ath00190	Bra014294	AT1G51650	AT1G51650
ath01100	Bra014294	AT1G51650	AT1G51650
ath04075	Bra014303	AT1G51950	IAA18
ath00195	Bra014317	AT1G52230	PSAH2
ath01100	Bra014317	AT1G52230	PSAH2
ath04145	Bra014318	AT1G52245	AT1G52245
ath04517	Bra014318	AT1G52245	AT1G52245
ath04814	Bra014318	AT1G52245	AT1G52245
ath02010	Bra014326	AT2G01320	ABCG7
ath04981	Bra014326	AT2G01320	ABCG7
ath00030	Bra014328	AT2G01290	RPI2
ath00710	Bra014328	AT2G01290	RPI2
ath01100	Bra014328	AT2G01290	RPI2
ath01110	Bra014328	AT2G01290	RPI2
ath01200	Bra014328	AT2G01290	RPI2
ath01230	Bra014328	AT2G01290	RPI2
ath03010	Bra014334	AT2G01250	AT2G01250
ath00010	Bra014340	AT2G01140	PDE345
ath00030	Bra014340	AT2G01140	PDE345
ath00051	Bra014340	AT2G01140	PDE345
ath00710	Bra014340	AT2G01140	PDE345
ath01100	Bra014340	AT2G01140	PDE345
ath01110	Bra014340	AT2G01140	PDE345
ath01200	Bra014340	AT2G01140	PDE345
ath01230	Bra014340	AT2G01140	PDE345
ath00520	Bra014349	AT5G47780	GAUT4
ath01100	Bra014349	AT5G47780	GAUT4
ath03040	Bra014389	AT3G62840	AT3G62840
ath00520	Bra014390	AT3G62830	AUD1
ath01100	Bra014390	AT3G62830	AUD1
ath01250	Bra014390	AT3G62830	AUD1
ath00480	Bra014394	AT3G62760	ATGSTF13
ath01100	Bra014394	AT3G62760	ATGSTF13
ath04075	Bra014419	AT3G61830	ARF18
ath00196	Bra014433	AT3G61470	LHCA2
ath01100	Bra014433	AT3G61470	LHCA2
ath00270	Bra014436	AT3G61440	CYSC1
ath00460	Bra014436	AT3G61440	CYSC1
ath00920	Bra014436	AT3G61440	CYSC1
ath01100	Bra014436	AT3G61440	CYSC1
ath01110	Bra014436	AT3G61440	CYSC1
ath01200	Bra014436	AT3G61440	CYSC1
ath01230	Bra014436	AT3G61440	CYSC1
ath01320	Bra014436	AT3G61440	CYSC1
ath00261	Bra014465	AT3G60880	DHDPS1
ath00300	Bra014465	AT3G60880	DHDPS1
ath01100	Bra014465	AT3G60880	DHDPS1
ath01110	Bra014465	AT3G60880	DHDPS1
ath01230	Bra014465	AT3G60880	DHDPS1
ath04144	Bra014466	AT3G60860	AT3G60860
ath00030	Bra014473	AT3G60750	AT3G60750
ath00710	Bra014473	AT3G60750	AT3G60750
ath01100	Bra014473	AT3G60750	AT3G60750
ath01110	Bra014473	AT3G60750	AT3G60750
ath01200	Bra014473	AT3G60750	AT3G60750
ath01230	Bra014473	AT3G60750	AT3G60750
ath04075	Bra014476	AT3G60690	AT3G60690
ath03010	Bra014503	AT3G60245	AT3G60245
ath00460	Bra014510	AT3G60140	DIN2
ath00500	Bra014510	AT3G60140	DIN2
ath00999	Bra014510	AT3G60140	DIN2
ath01100	Bra014510	AT3G60140	DIN2
ath01110	Bra014510	AT3G60140	DIN2
ath00460	Bra014511	AT3G60120	BGLU27
ath00500	Bra014511	AT3G60120	BGLU27
ath00999	Bra014511	AT3G60120	BGLU27
ath01100	Bra014511	AT3G60120	BGLU27
ath01110	Bra014511	AT3G60120	BGLU27
ath00020	Bra014513	AT3G60100	CSY5
ath00630	Bra014513	AT3G60100	CSY5
ath01100	Bra014513	AT3G60100	CSY5
ath01110	Bra014513	AT3G60100	CSY5
ath01200	Bra014513	AT3G60100	CSY5
ath01210	Bra014513	AT3G60100	CSY5
ath01230	Bra014513	AT3G60100	CSY5
ath04136	Bra014522	AT3G59950	AT3G59950
ath04145	Bra014522	AT3G59950	AT3G59950
ath00270	Bra014529	AT3G59760	OASC
ath00920	Bra014529	AT3G59760	OASC
ath01100	Bra014529	AT3G59760	OASC
ath01110	Bra014529	AT3G59760	OASC
ath01200	Bra014529	AT3G59760	OASC
ath01230	Bra014529	AT3G59760	OASC
ath01320	Bra014529	AT3G59760	OASC
ath04626	Bra014542	AT3G59350	AT3G59350
ath00290	Bra014562	AT3G58610	AT3G58610
ath00770	Bra014562	AT3G58610	AT3G58610
ath01100	Bra014562	AT3G58610	AT3G58610
ath01110	Bra014562	AT3G58610	AT3G58610
ath01210	Bra014562	AT3G58610	AT3G58610
ath01230	Bra014562	AT3G58610	AT3G58610
ath03018	Bra014566	AT3G58580	AT3G58580
ath04814	Bra014582	AT3G58160	XIJ
ath04120	Bra014589	AT3G58040	SINAT2
ath03013	Bra014602	AT3G57870	SCE1
ath04120	Bra014602	AT3G57870	SCE1
ath00270	Bra014648	AT3G57050	CBL
ath00450	Bra014648	AT3G57050	CBL
ath01100	Bra014648	AT3G57050	CBL
ath01110	Bra014648	AT3G57050	CBL
ath01230	Bra014648	AT3G57050	CBL
ath00562	Bra014660	AT3G56960	PIP5K4
ath01100	Bra014660	AT3G56960	PIP5K4
ath04070	Bra014660	AT3G56960	PIP5K4
ath04144	Bra014660	AT3G56960	PIP5K4
ath03040	Bra014741	AT3G55460	SCL30
ath00010	Bra014743	AT3G55440	TPI
ath00051	Bra014743	AT3G55440	TPI
ath00562	Bra014743	AT3G55440	TPI
ath00710	Bra014743	AT3G55440	TPI
ath01100	Bra014743	AT3G55440	TPI
ath01110	Bra014743	AT3G55440	TPI
ath01200	Bra014743	AT3G55440	TPI
ath01230	Bra014743	AT3G55440	TPI
ath00195	Bra014755	AT3G55330	PPL1
ath01100	Bra014755	AT3G55330	PPL1
ath02010	Bra014756	AT3G55320	ABCB20
ath03010	Bra014763	AT3G55280	RPL23AB
ath00511	Bra014765	AT3G55260	HEXO1
ath00513	Bra014765	AT3G55260	HEXO1
ath00520	Bra014765	AT3G55260	HEXO1
ath00531	Bra014765	AT3G55260	HEXO1
ath00600	Bra014765	AT3G55260	HEXO1
ath00603	Bra014765	AT3G55260	HEXO1
ath00604	Bra014765	AT3G55260	HEXO1
ath01100	Bra014765	AT3G55260	HEXO1
ath04142	Bra014765	AT3G55260	HEXO1
ath00040	Bra014772	AT3G55140	AT3G55140
ath01100	Bra014772	AT3G55140	AT3G55140
ath02010	Bra014773	AT3G55130	ABCG19
ath04981	Bra014773	AT3G55130	ABCG19
ath02010	Bra014776	AT3G55090	ABCG16
ath04981	Bra014776	AT3G55090	ABCG16
ath00564	Bra014779	AT3G55030	PGPS2
ath01100	Bra014779	AT3G55030	PGPS2
ath04144	Bra014785	AT3G54840	ARA6
ath04145	Bra014785	AT3G54840	ARA6
ath04148	Bra014785	AT3G54840	ARA6
ath03250	Bra014803	AT3G54610	HAG1
ath03082	Bra014808	AT3G54560	HTA11
ath03020	Bra014812	AT3G54490	RPB5E
ath03420	Bra014812	AT3G54490	RPB5E
ath00052	Bra014816	AT3G54440	AT3G54440
ath00511	Bra014816	AT3G54440	AT3G54440
ath00600	Bra014816	AT3G54440	AT3G54440
ath01100	Bra014816	AT3G54440	AT3G54440
ath00900	Bra014828	AT3G54250	AT3G54250
ath01100	Bra014828	AT3G54250	AT3G54250
ath01110	Bra014828	AT3G54250	AT3G54250
ath04142	Bra014838	AT3G54140	PTR1
ath04136	Bra014856	AT3G53930	AT3G53930
ath04814	Bra014865	AT2G37620	ACT1
ath00280	Bra014870	AT4G11820	HMGS
ath00650	Bra014870	AT4G11820	HMGS
ath00900	Bra014870	AT4G11820	HMGS
ath01100	Bra014870	AT4G11820	HMGS
ath01110	Bra014870	AT4G11820	HMGS
ath00564	Bra014871	AT4G11850	PLDGAMMA1
ath00565	Bra014871	AT4G11850	PLDGAMMA1
ath01100	Bra014871	AT4G11850	PLDGAMMA1
ath01110	Bra014871	AT4G11850	PLDGAMMA1
ath04144	Bra014871	AT4G11850	PLDGAMMA1
ath00940	Bra014895	AT1G30870	AT1G30870
ath01100	Bra014895	AT1G30870	AT1G30870
ath01110	Bra014895	AT1G30870	AT1G30870
ath03040	Bra014938	AT3G23325	AT3G23325
ath00230	Bra014955	AT2G26230	AT2G26230
ath00232	Bra014955	AT2G26230	AT2G26230
ath01100	Bra014955	AT2G26230	AT2G26230
ath00910	Bra014956	AT3G23490	CYN
ath01100	Bra014956	AT3G23490	CYN
ath00230	Bra014962	AT3G23580	RNR2A
ath00240	Bra014962	AT3G23580	RNR2A
ath00480	Bra014962	AT3G23580	RNR2A
ath01100	Bra014962	AT3G23580	RNR2A
ath01232	Bra014962	AT3G23580	RNR2A
ath00511	Bra014964	AT3G24180	AT3G24180
ath00600	Bra014964	AT3G24180	AT3G24180
ath01100	Bra014964	AT3G24180	AT3G24180
ath04382	Bra014964	AT3G24180	AT3G24180
ath00908	Bra014968	AT3G23630	IPT7
ath01100	Bra014968	AT3G23630	IPT7
ath01110	Bra014968	AT3G23630	IPT7
ath04814	Bra014969	AT3G23670	KINESIN-12B
ath00920	Bra014981	AT3G23800	SBP3
ath01100	Bra014981	AT3G23800	SBP3
ath00040	Bra015000	AT3G24230	AT3G24230
ath01100	Bra015000	AT3G24230	AT3G24230
ath00906	Bra015002	AT3G24220	NCED6
ath01100	Bra015002	AT3G24220	NCED6
ath01110	Bra015002	AT3G24220	NCED6
ath04626	Bra015009	AT3G24110	AT3G24110
ath00250	Bra015012	AT3G24090	GFAT
ath00520	Bra015012	AT3G24090	GFAT
ath01100	Bra015012	AT3G24090	GFAT
ath01250	Bra015012	AT3G24090	GFAT
ath00730	Bra015014	AT3G24030	AT3G24030
ath00740	Bra015014	AT3G24030	AT3G24030
ath01100	Bra015014	AT3G24030	AT3G24030
ath01240	Bra015014	AT3G24030	AT3G24030
ath00500	Bra015025	AT3G23920	BAM1
ath01100	Bra015025	AT3G23920	BAM1
ath01110	Bra015025	AT3G23920	BAM1
ath04130	Bra015032	AT3G24315	AtSec20
ath04130	Bra015036	AT3G24350	SYP32
ath03060	Bra015061	AT3G24590	PLSP1
ath00040	Bra015070	AT3G24670	AT3G24670
ath01100	Bra015070	AT3G24670	AT3G24670
ath00630	Bra015073	AT3G25530	GLYR1
ath00650	Bra015073	AT3G25530	GLYR1
ath01100	Bra015073	AT3G25530	GLYR1
ath01110	Bra015073	AT3G25530	GLYR1
ath01200	Bra015073	AT3G25530	GLYR1
ath00061	Bra015099	AT3G25110	FaTA
ath01100	Bra015099	AT3G25110	FaTA
ath04016	Bra015120	AT3G25250	AGC2-1
ath00240	Bra015122	AT3G25400	AT3G25400
ath01100	Bra015122	AT3G25400	AT3G25400
ath01232	Bra015122	AT3G25400	AT3G25400
ath03018	Bra015126	AT3G25430	AT3G25430
ath04148	Bra015154	AT2G04550	IBR5
ath00540	Bra015155	AT2G04560	LpxB
ath01100	Bra015155	AT2G04560	LpxB
ath04142	Bra015160	AT2G05170	VPS11
ath04145	Bra015160	AT2G05170	VPS11
ath04148	Bra015160	AT2G05170	VPS11
ath00270	Bra015169	AT2G05830	AT2G05830
ath01100	Bra015169	AT2G05830	AT2G05830
ath03050	Bra015170	AT2G05840	PAA2
ath03083	Bra015200	AT5G51230	EMF2
ath03082	Bra015213	AT4G38495	AT4G38495
