Gene stable ID,Transcript stable ID,Transcript name,Gene description,GOSlim GOA Accession(s),GOSlim GOA Description,BrassEnsembl ID
Bra035945,Bra035945.1,,"AT5G61000 (E=2e-300) | replication protein, putative ",GO:0003677,DNA binding,
Bra035945,Bra035945.1,,"AT5G61000 (E=2e-300) | replication protein, putative ",GO:0003676,nucleic acid binding,
Bra035945,Bra035945.1,,"AT5G61000 (E=2e-300) | replication protein, putative ",GO:0005575,cellular_component,
Bra035945,Bra035945.1,,"AT5G61000 (E=2e-300) | replication protein, putative ",GO:0005634,nucleus,
Bra035945,Bra035945.1,,"AT5G61000 (E=2e-300) | replication protein, putative ",GO:0008150,biological_process,
Bra035945,Bra035945.1,,"AT5G61000 (E=2e-300) | replication protein, putative ",GO:0008152,metabolic process,
Bra035945,Bra035945.1,,"AT5G61000 (E=2e-300) | replication protein, putative ",GO:0006139,nucleobase-containing compound metabolic process,
Bra035945,Bra035945.1,,"AT5G61000 (E=2e-300) | replication protein, putative ",GO:0006259,DNA metabolic process,
Bra035945,Bra035945.1,,"AT5G61000 (E=2e-300) | replication protein, putative ",GO:0009987,cellular process,
Bra035945,Bra035945.1,,"AT5G61000 (E=2e-300) | replication protein, putative ",GO:0006950,response to stress,
Bra035945,Bra035945.1,,"AT5G61000 (E=2e-300) | replication protein, putative ",GO:0016043,cellular component organization,
Bra035945,Bra035945.1,,"AT5G61000 (E=2e-300) | replication protein, putative ",GO:0009058,biosynthetic process,
Bra035945,Bra035945.1,,"AT5G61000 (E=2e-300) | replication protein, putative ",GO:0022414,reproductive process,
Bra035945,Bra035945.1,,"AT5G61000 (E=2e-300) | replication protein, putative ",GO:0007049,cell cycle,
Bra024918,Bra024918.1,,"AT5G47750 (E=5e-247) D6PKL2, PK5 | D6PKL2 (D6 PROTEIN KINASE LIKE 2); kinase ",GO:0003674,molecular_function,
Bra024918,Bra024918.1,,"AT5G47750 (E=5e-247) D6PKL2, PK5 | D6PKL2 (D6 PROTEIN KINASE LIKE 2); kinase ",GO:0005488,binding,
Bra024918,Bra024918.1,,"AT5G47750 (E=5e-247) D6PKL2, PK5 | D6PKL2 (D6 PROTEIN KINASE LIKE 2); kinase ",GO:0000166,nucleotide binding,
Bra024918,Bra024918.1,,"AT5G47750 (E=5e-247) D6PKL2, PK5 | D6PKL2 (D6 PROTEIN KINASE LIKE 2); kinase ",GO:0003824,catalytic activity,
Bra024918,Bra024918.1,,"AT5G47750 (E=5e-247) D6PKL2, PK5 | D6PKL2 (D6 PROTEIN KINASE LIKE 2); kinase ",GO:0016740,transferase activity,
Bra024918,Bra024918.1,,"AT5G47750 (E=5e-247) D6PKL2, PK5 | D6PKL2 (D6 PROTEIN KINASE LIKE 2); kinase ",GO:0016301,kinase activity,
Bra024918,Bra024918.1,,"AT5G47750 (E=5e-247) D6PKL2, PK5 | D6PKL2 (D6 PROTEIN KINASE LIKE 2); kinase ",GO:0005575,cellular_component,
Bra024918,Bra024918.1,,"AT5G47750 (E=5e-247) D6PKL2, PK5 | D6PKL2 (D6 PROTEIN KINASE LIKE 2); kinase ",GO:0005634,nucleus,
Bra024918,Bra024918.1,,"AT5G47750 (E=5e-247) D6PKL2, PK5 | D6PKL2 (D6 PROTEIN KINASE LIKE 2); kinase ",GO:0005737,cytoplasm,
Bra024918,Bra024918.1,,"AT5G47750 (E=5e-247) D6PKL2, PK5 | D6PKL2 (D6 PROTEIN KINASE LIKE 2); kinase ",GO:0016020,membrane,
Bra024918,Bra024918.1,,"AT5G47750 (E=5e-247) D6PKL2, PK5 | D6PKL2 (D6 PROTEIN KINASE LIKE 2); kinase ",GO:0005886,plasma membrane,
Bra024918,Bra024918.1,,"AT5G47750 (E=5e-247) D6PKL2, PK5 | D6PKL2 (D6 PROTEIN KINASE LIKE 2); kinase ",GO:0008150,biological_process,
Bra024918,Bra024918.1,,"AT5G47750 (E=5e-247) D6PKL2, PK5 | D6PKL2 (D6 PROTEIN KINASE LIKE 2); kinase ",GO:0009628,response to abiotic stimulus,
Bra024918,Bra024918.1,,"AT5G47750 (E=5e-247) D6PKL2, PK5 | D6PKL2 (D6 PROTEIN KINASE LIKE 2); kinase ",GO:0009605,response to external stimulus,
Bra024918,Bra024918.1,,"AT5G47750 (E=5e-247) D6PKL2, PK5 | D6PKL2 (D6 PROTEIN KINASE LIKE 2); kinase ",GO:0009416,response to light stimulus,
Bra024918,Bra024918.1,,"AT5G47750 (E=5e-247) D6PKL2, PK5 | D6PKL2 (D6 PROTEIN KINASE LIKE 2); kinase ",GO:0009606,tropism,
Bra013968,Bra013968.1,,AT5G17560 (E=8e-067) | BolA-like family protein ,GO:0008150,biological_process,
Bra013968,Bra013968.1,,AT5G17560 (E=8e-067) | BolA-like family protein ,GO:0016043,cellular component organization,
Bra013968,Bra013968.1,,AT5G17560 (E=8e-067) | BolA-like family protein ,GO:0009987,cellular process,
Bra013968,Bra013968.1,,AT5G17560 (E=8e-067) | BolA-like family protein ,GO:0005575,cellular_component,
Bra013968,Bra013968.1,,AT5G17560 (E=8e-067) | BolA-like family protein ,GO:0009536,plastid,
Bra013968,Bra013968.1,,AT5G17560 (E=8e-067) | BolA-like family protein ,GO:0009507,chloroplast,
Bra009857,Bra009857.1,,"AT5G25760 (E=3e-087) PEX4, UBC21 | PEX4 (PEROXIN4); protein binding / ubiquitin-protein ligase ",GO:0003674,molecular_function,
Bra009857,Bra009857.1,,"AT5G25760 (E=3e-087) PEX4, UBC21 | PEX4 (PEROXIN4); protein binding / ubiquitin-protein ligase ",GO:0005488,binding,
Bra009857,Bra009857.1,,"AT5G25760 (E=3e-087) PEX4, UBC21 | PEX4 (PEROXIN4); protein binding / ubiquitin-protein ligase ",GO:0000166,nucleotide binding,
Bra009857,Bra009857.1,,"AT5G25760 (E=3e-087) PEX4, UBC21 | PEX4 (PEROXIN4); protein binding / ubiquitin-protein ligase ",GO:0003824,catalytic activity,
Bra009857,Bra009857.1,,"AT5G25760 (E=3e-087) PEX4, UBC21 | PEX4 (PEROXIN4); protein binding / ubiquitin-protein ligase ",GO:0016740,transferase activity,
Bra009857,Bra009857.1,,"AT5G25760 (E=3e-087) PEX4, UBC21 | PEX4 (PEROXIN4); protein binding / ubiquitin-protein ligase ",GO:0005575,cellular_component,
Bra009857,Bra009857.1,,"AT5G25760 (E=3e-087) PEX4, UBC21 | PEX4 (PEROXIN4); protein binding / ubiquitin-protein ligase ",GO:0005634,nucleus,
Bra009857,Bra009857.1,,"AT5G25760 (E=3e-087) PEX4, UBC21 | PEX4 (PEROXIN4); protein binding / ubiquitin-protein ligase ",GO:0008150,biological_process,
Bra009857,Bra009857.1,,"AT5G25760 (E=3e-087) PEX4, UBC21 | PEX4 (PEROXIN4); protein binding / ubiquitin-protein ligase ",GO:0008152,metabolic process,
Bra009857,Bra009857.1,,"AT5G25760 (E=3e-087) PEX4, UBC21 | PEX4 (PEROXIN4); protein binding / ubiquitin-protein ligase ",GO:0019538,protein metabolic process,
Bra009857,Bra009857.1,,"AT5G25760 (E=3e-087) PEX4, UBC21 | PEX4 (PEROXIN4); protein binding / ubiquitin-protein ligase ",GO:0036211,protein modification process,
Bra009857,Bra009857.1,,"AT5G25760 (E=3e-087) PEX4, UBC21 | PEX4 (PEROXIN4); protein binding / ubiquitin-protein ligase ",GO:0016043,cellular component organization,
Bra009857,Bra009857.1,,"AT5G25760 (E=3e-087) PEX4, UBC21 | PEX4 (PEROXIN4); protein binding / ubiquitin-protein ligase ",GO:0009987,cellular process,
Bra040918,Bra040918.1,,AT1G64490 (E=5e-023) | unknown protein ,GO:0005575,cellular_component,
Bra040918,Bra040918.1,,AT1G64490 (E=5e-023) | unknown protein ,GO:0005634,nucleus,
Bra040918,Bra040918.1,,AT1G64490 (E=5e-023) | unknown protein ,GO:0003674,molecular_function,
Bra040918,Bra040918.1,,AT1G64490 (E=5e-023) | unknown protein ,GO:0140110,transcription regulator activity,
Bra022236,Bra022236.1,,AT3G17730 (E=1e-122) anac057 | anac057 (Arabidopsis NAC domain containing protein 57); transcription factor ,GO:0008150,biological_process,
Bra022236,Bra022236.1,,AT3G17730 (E=1e-122) anac057 | anac057 (Arabidopsis NAC domain containing protein 57); transcription factor ,GO:0003674,molecular_function,
Bra022236,Bra022236.1,,AT3G17730 (E=1e-122) anac057 | anac057 (Arabidopsis NAC domain containing protein 57); transcription factor ,GO:0005488,binding,
Bra022236,Bra022236.1,,AT3G17730 (E=1e-122) anac057 | anac057 (Arabidopsis NAC domain containing protein 57); transcription factor ,GO:0003677,DNA binding,
Bra022236,Bra022236.1,,AT3G17730 (E=1e-122) anac057 | anac057 (Arabidopsis NAC domain containing protein 57); transcription factor ,GO:0003676,nucleic acid binding,
Bra022236,Bra022236.1,,AT3G17730 (E=1e-122) anac057 | anac057 (Arabidopsis NAC domain containing protein 57); transcription factor ,GO:0005575,cellular_component,
Bra022236,Bra022236.1,,AT3G17730 (E=1e-122) anac057 | anac057 (Arabidopsis NAC domain containing protein 57); transcription factor ,GO:0005634,nucleus,
Bra011082,Bra011082.1,,"AT4G29080 (E=7e-082) PAP2, IAA27 | PAP2 (PHYTOCHROME-ASSOCIATED PROTEIN 2); transcription factor ",GO:0008150,biological_process,
Bra011082,Bra011082.1,,"AT4G29080 (E=7e-082) PAP2, IAA27 | PAP2 (PHYTOCHROME-ASSOCIATED PROTEIN 2); transcription factor ",GO:0009987,cellular process,
Bra011082,Bra011082.1,,"AT4G29080 (E=7e-082) PAP2, IAA27 | PAP2 (PHYTOCHROME-ASSOCIATED PROTEIN 2); transcription factor ",GO:0007165,signal transduction,
Bra011082,Bra011082.1,,"AT4G29080 (E=7e-082) PAP2, IAA27 | PAP2 (PHYTOCHROME-ASSOCIATED PROTEIN 2); transcription factor ",GO:0005575,cellular_component,
Bra011082,Bra011082.1,,"AT4G29080 (E=7e-082) PAP2, IAA27 | PAP2 (PHYTOCHROME-ASSOCIATED PROTEIN 2); transcription factor ",GO:0005634,nucleus,
Bra011879,Bra011879.1,,AT4G39070 (E=4e-092) | zinc finger (B-box type) family protein ,GO:0003674,molecular_function,
Bra011879,Bra011879.1,,AT4G39070 (E=4e-092) | zinc finger (B-box type) family protein ,GO:0005488,binding,
Bra011879,Bra011879.1,,AT4G39070 (E=4e-092) | zinc finger (B-box type) family protein ,GO:0005575,cellular_component,
Bra011879,Bra011879.1,,AT4G39070 (E=4e-092) | zinc finger (B-box type) family protein ,GO:0005634,nucleus,
Bra011879,Bra011879.1,,AT4G39070 (E=4e-092) | zinc finger (B-box type) family protein ,GO:0008150,biological_process,
Bra011879,Bra011879.1,,AT4G39070 (E=4e-092) | zinc finger (B-box type) family protein ,GO:0009628,response to abiotic stimulus,
Bra011879,Bra011879.1,,AT4G39070 (E=4e-092) | zinc finger (B-box type) family protein ,GO:0009416,response to light stimulus,
Bra011879,Bra011879.1,,AT4G39070 (E=4e-092) | zinc finger (B-box type) family protein ,GO:0009791,post-embryonic development,
Bra027283,Bra027283.1,,AT3G15040 (E=5e-038) | unknown protein ,GO:0008150,biological_process,
Bra003712,Bra003712.1,,AT1G76650 (E=8e-078) CML38 | calcium-binding EF hand family protein ,GO:0003674,molecular_function,
Bra003712,Bra003712.1,,AT1G76650 (E=8e-078) CML38 | calcium-binding EF hand family protein ,GO:0005488,binding,
Bra038948,Bra038948.1,,"AT5G33280 (E=0.0) | chloride channel-like (CLC) protein, putative ",GO:0008150,biological_process,
Bra038948,Bra038948.1,,"AT5G33280 (E=0.0) | chloride channel-like (CLC) protein, putative ",GO:0009987,cellular process,
Bra038948,Bra038948.1,,"AT5G33280 (E=0.0) | chloride channel-like (CLC) protein, putative ",GO:0006810,transport,
Bra038948,Bra038948.1,,"AT5G33280 (E=0.0) | chloride channel-like (CLC) protein, putative ",GO:0005575,cellular_component,
Bra038948,Bra038948.1,,"AT5G33280 (E=0.0) | chloride channel-like (CLC) protein, putative ",GO:0016020,membrane,
Bra038948,Bra038948.1,,"AT5G33280 (E=0.0) | chloride channel-like (CLC) protein, putative ",GO:0003674,molecular_function,
Bra038948,Bra038948.1,,"AT5G33280 (E=0.0) | chloride channel-like (CLC) protein, putative ",GO:0005215,transporter activity,
Bra011899,Bra011899.1,,"AT4G38400 (E=6e-109) ATEXLA2, EXPL2, ATEXPL2, ATHEXP BETA 2.2 | ATEXLA2 (ARABIDOPSIS THALIANA EXPANSIN-LIKE A2) ",GO:0005575,cellular_component,
Bra011899,Bra011899.1,,"AT4G38400 (E=6e-109) ATEXLA2, EXPL2, ATEXPL2, ATHEXP BETA 2.2 | ATEXLA2 (ARABIDOPSIS THALIANA EXPANSIN-LIKE A2) ",GO:0005576,extracellular region,
Bra011899,Bra011899.1,,"AT4G38400 (E=6e-109) ATEXLA2, EXPL2, ATEXPL2, ATHEXP BETA 2.2 | ATEXLA2 (ARABIDOPSIS THALIANA EXPANSIN-LIKE A2) ",GO:0008150,biological_process,
Bra036044,Bra036044.1,,"AT3G50000 (E=3e-183) CKA2, ATCKA2 | CKA2 (CASEIN KINASE II, ALPHA CHAIN 2); kinase ",GO:0003824,catalytic activity,
Bra036044,Bra036044.1,,"AT3G50000 (E=3e-183) CKA2, ATCKA2 | CKA2 (CASEIN KINASE II, ALPHA CHAIN 2); kinase ",GO:0003674,molecular_function,
Bra036044,Bra036044.1,,"AT3G50000 (E=3e-183) CKA2, ATCKA2 | CKA2 (CASEIN KINASE II, ALPHA CHAIN 2); kinase ",GO:0016740,transferase activity,
Bra036044,Bra036044.1,,"AT3G50000 (E=3e-183) CKA2, ATCKA2 | CKA2 (CASEIN KINASE II, ALPHA CHAIN 2); kinase ",GO:0016301,kinase activity,
Bra036044,Bra036044.1,,"AT3G50000 (E=3e-183) CKA2, ATCKA2 | CKA2 (CASEIN KINASE II, ALPHA CHAIN 2); kinase ",GO:0005488,binding,
Bra036044,Bra036044.1,,"AT3G50000 (E=3e-183) CKA2, ATCKA2 | CKA2 (CASEIN KINASE II, ALPHA CHAIN 2); kinase ",GO:0000166,nucleotide binding,
Bra036044,Bra036044.1,,"AT3G50000 (E=3e-183) CKA2, ATCKA2 | CKA2 (CASEIN KINASE II, ALPHA CHAIN 2); kinase ",GO:0005575,cellular_component,
Bra036044,Bra036044.1,,"AT3G50000 (E=3e-183) CKA2, ATCKA2 | CKA2 (CASEIN KINASE II, ALPHA CHAIN 2); kinase ",GO:0005634,nucleus,
Bra036044,Bra036044.1,,"AT3G50000 (E=3e-183) CKA2, ATCKA2 | CKA2 (CASEIN KINASE II, ALPHA CHAIN 2); kinase ",GO:0005829,cytosol,
Bra036044,Bra036044.1,,"AT3G50000 (E=3e-183) CKA2, ATCKA2 | CKA2 (CASEIN KINASE II, ALPHA CHAIN 2); kinase ",GO:0008150,biological_process,
Bra036044,Bra036044.1,,"AT3G50000 (E=3e-183) CKA2, ATCKA2 | CKA2 (CASEIN KINASE II, ALPHA CHAIN 2); kinase ",GO:0009987,cellular process,
Bra036044,Bra036044.1,,"AT3G50000 (E=3e-183) CKA2, ATCKA2 | CKA2 (CASEIN KINASE II, ALPHA CHAIN 2); kinase ",GO:0006950,response to stress,
Bra026430,Bra026430.1,,AT4G26480 (E=6e-074) | KH domain-containing protein ,GO:0005575,cellular_component,
Bra026430,Bra026430.1,,AT4G26480 (E=6e-074) | KH domain-containing protein ,GO:0005737,cytoplasm,
Bra026430,Bra026430.1,,AT4G26480 (E=6e-074) | KH domain-containing protein ,GO:0003824,catalytic activity,
Bra026430,Bra026430.1,,AT4G26480 (E=6e-074) | KH domain-containing protein ,GO:0003674,molecular_function,
Bra026430,Bra026430.1,,AT4G26480 (E=6e-074) | KH domain-containing protein ,GO:0016740,transferase activity,
Bra026430,Bra026430.1,,AT4G26480 (E=6e-074) | KH domain-containing protein ,GO:0008150,biological_process,
Bra026430,Bra026430.1,,AT4G26480 (E=6e-074) | KH domain-containing protein ,GO:0008152,metabolic process,
Bra026430,Bra026430.1,,AT4G26480 (E=6e-074) | KH domain-containing protein ,GO:0006139,nucleobase-containing compound metabolic process,
Bra017429,Bra017429.1,,AT2G02010 (E=1e-263) GAD4 | GAD4 (glutamate decarboxylase 4); calmodulin binding ,GO:0003674,molecular_function,
Bra017429,Bra017429.1,,AT2G02010 (E=1e-263) GAD4 | GAD4 (glutamate decarboxylase 4); calmodulin binding ,GO:0005488,binding,
Bra017429,Bra017429.1,,AT2G02010 (E=1e-263) GAD4 | GAD4 (glutamate decarboxylase 4); calmodulin binding ,GO:0005515,protein binding,
Bra017429,Bra017429.1,,AT2G02010 (E=1e-263) GAD4 | GAD4 (glutamate decarboxylase 4); calmodulin binding ,GO:0005575,cellular_component,
Bra017429,Bra017429.1,,AT2G02010 (E=1e-263) GAD4 | GAD4 (glutamate decarboxylase 4); calmodulin binding ,GO:0005829,cytosol,
Bra017429,Bra017429.1,,AT2G02010 (E=1e-263) GAD4 | GAD4 (glutamate decarboxylase 4); calmodulin binding ,GO:0008150,biological_process,
Bra017429,Bra017429.1,,AT2G02010 (E=1e-263) GAD4 | GAD4 (glutamate decarboxylase 4); calmodulin binding ,GO:0009987,cellular process,
Bra017429,Bra017429.1,,AT2G02010 (E=1e-263) GAD4 | GAD4 (glutamate decarboxylase 4); calmodulin binding ,GO:0008152,metabolic process,
Bra017429,Bra017429.1,,AT2G02010 (E=1e-263) GAD4 | GAD4 (glutamate decarboxylase 4); calmodulin binding ,GO:0009056,catabolic process,
Bra017429,Bra017429.1,,AT2G02010 (E=1e-263) GAD4 | GAD4 (glutamate decarboxylase 4); calmodulin binding ,GO:0003824,catalytic activity,
Bra005895,Bra005895.1,,AT5G06410 (E=3e-099) | DNAJ heat shock N-terminal domain-containing protein ,GO:0003674,molecular_function,
Bra005895,Bra005895.1,,AT5G06410 (E=3e-099) | DNAJ heat shock N-terminal domain-containing protein ,GO:0005488,binding,
Bra005895,Bra005895.1,,AT5G06410 (E=3e-099) | DNAJ heat shock N-terminal domain-containing protein ,GO:0005515,protein binding,
Bra005895,Bra005895.1,,AT5G06410 (E=3e-099) | DNAJ heat shock N-terminal domain-containing protein ,GO:0008150,biological_process,
Bra005895,Bra005895.1,,AT5G06410 (E=3e-099) | DNAJ heat shock N-terminal domain-containing protein ,GO:0016043,cellular component organization,
Bra005895,Bra005895.1,,AT5G06410 (E=3e-099) | DNAJ heat shock N-terminal domain-containing protein ,GO:0009987,cellular process,
Bra023933,Bra023933.1,,"AT3G20740 (E=3e-209) FIE, FIS3, FIE1 | FIE (FERTILIZATION-INDEPENDENT ENDOSPERM); nucleotide binding / transcription factor/ transcription regulator ",GO:0040029,epigenetic regulation of gene expression,
Bra023933,Bra023933.1,,"AT3G20740 (E=3e-209) FIE, FIS3, FIE1 | FIE (FERTILIZATION-INDEPENDENT ENDOSPERM); nucleotide binding / transcription factor/ transcription regulator ",GO:0008150,biological_process,
Bra023933,Bra023933.1,,"AT3G20740 (E=3e-209) FIE, FIS3, FIE1 | FIE (FERTILIZATION-INDEPENDENT ENDOSPERM); nucleotide binding / transcription factor/ transcription regulator ",GO:0016043,cellular component organization,
Bra023933,Bra023933.1,,"AT3G20740 (E=3e-209) FIE, FIS3, FIE1 | FIE (FERTILIZATION-INDEPENDENT ENDOSPERM); nucleotide binding / transcription factor/ transcription regulator ",GO:0009987,cellular process,
Bra023933,Bra023933.1,,"AT3G20740 (E=3e-209) FIE, FIS3, FIE1 | FIE (FERTILIZATION-INDEPENDENT ENDOSPERM); nucleotide binding / transcription factor/ transcription regulator ",GO:0003674,molecular_function,
Bra023933,Bra023933.1,,"AT3G20740 (E=3e-209) FIE, FIS3, FIE1 | FIE (FERTILIZATION-INDEPENDENT ENDOSPERM); nucleotide binding / transcription factor/ transcription regulator ",GO:0005488,binding,
Bra023933,Bra023933.1,,"AT3G20740 (E=3e-209) FIE, FIS3, FIE1 | FIE (FERTILIZATION-INDEPENDENT ENDOSPERM); nucleotide binding / transcription factor/ transcription regulator ",GO:0003682,chromatin binding,
Bra023933,Bra023933.1,,"AT3G20740 (E=3e-209) FIE, FIS3, FIE1 | FIE (FERTILIZATION-INDEPENDENT ENDOSPERM); nucleotide binding / transcription factor/ transcription regulator ",GO:0005575,cellular_component,
Bra038907,Bra038907.1,,AT3G51590 (E=3e-052) LTP12 | LTP12 (LIPID TRANSFER PROTEIN 12); lipid binding ,GO:0008150,biological_process,
Bra038907,Bra038907.1,,AT3G51590 (E=3e-052) LTP12 | LTP12 (LIPID TRANSFER PROTEIN 12); lipid binding ,GO:0006810,transport,
Bra038907,Bra038907.1,,AT3G51590 (E=3e-052) LTP12 | LTP12 (LIPID TRANSFER PROTEIN 12); lipid binding ,GO:0003674,molecular_function,
Bra038907,Bra038907.1,,AT3G51590 (E=3e-052) LTP12 | LTP12 (LIPID TRANSFER PROTEIN 12); lipid binding ,GO:0005488,binding,
Bra038907,Bra038907.1,,AT3G51590 (E=3e-052) LTP12 | LTP12 (LIPID TRANSFER PROTEIN 12); lipid binding ,GO:0008289,lipid binding,
Bra030111,Bra030111.1,,"AT1G28670 (E=2e-184) ARAB-1 | ARAB-1; carboxylesterase/ hydrolase, acting on ester bonds ",GO:0003824,catalytic activity,
Bra030111,Bra030111.1,,"AT1G28670 (E=2e-184) ARAB-1 | ARAB-1; carboxylesterase/ hydrolase, acting on ester bonds ",GO:0003674,molecular_function,
Bra030111,Bra030111.1,,"AT1G28670 (E=2e-184) ARAB-1 | ARAB-1; carboxylesterase/ hydrolase, acting on ester bonds ",GO:0016787,hydrolase activity,
Bra019618,Bra019618.1,,AT5G61840 (E=3e-237) GUT1 | GUT1; catalytic/ glucuronoxylan glucuronosyltransferase ,GO:0005575,cellular_component,
Bra019618,Bra019618.1,,AT5G61840 (E=3e-237) GUT1 | GUT1; catalytic/ glucuronoxylan glucuronosyltransferase ,GO:0016020,membrane,
Bra019618,Bra019618.1,,AT5G61840 (E=3e-237) GUT1 | GUT1; catalytic/ glucuronoxylan glucuronosyltransferase ,GO:0005794,Golgi apparatus,
Bra019618,Bra019618.1,,AT5G61840 (E=3e-237) GUT1 | GUT1; catalytic/ glucuronoxylan glucuronosyltransferase ,GO:0003824,catalytic activity,
Bra019618,Bra019618.1,,AT5G61840 (E=3e-237) GUT1 | GUT1; catalytic/ glucuronoxylan glucuronosyltransferase ,GO:0003674,molecular_function,
Bra019618,Bra019618.1,,AT5G61840 (E=3e-237) GUT1 | GUT1; catalytic/ glucuronoxylan glucuronosyltransferase ,GO:0016740,transferase activity,
Bra019618,Bra019618.1,,AT5G61840 (E=3e-237) GUT1 | GUT1; catalytic/ glucuronoxylan glucuronosyltransferase ,GO:0008150,biological_process,
Bra019618,Bra019618.1,,AT5G61840 (E=3e-237) GUT1 | GUT1; catalytic/ glucuronoxylan glucuronosyltransferase ,GO:0009987,cellular process,
Bra019618,Bra019618.1,,AT5G61840 (E=3e-237) GUT1 | GUT1; catalytic/ glucuronoxylan glucuronosyltransferase ,GO:0008152,metabolic process,
Bra019618,Bra019618.1,,AT5G61840 (E=3e-237) GUT1 | GUT1; catalytic/ glucuronoxylan glucuronosyltransferase ,GO:0019538,protein metabolic process,
Bra019618,Bra019618.1,,AT5G61840 (E=3e-237) GUT1 | GUT1; catalytic/ glucuronoxylan glucuronosyltransferase ,GO:0036211,protein modification process,
Bra019618,Bra019618.1,,AT5G61840 (E=3e-237) GUT1 | GUT1; catalytic/ glucuronoxylan glucuronosyltransferase ,GO:0009058,biosynthetic process,
